"","WT_1","KD_1","WT_2","KD_2","WT_3","KD_3"
"5609",2582.5058722415,1769.27940188665,1252.4994145414,1664.60777724572,1112.30765591064,1445.35560002422
"56097",73.7156766577021,143.476161281244,249.237918762646,100.555898380558,258.676199048985,46.3941303711477
"56098",25.3909552932085,67.8392719101536,9.46473109225237,29.8949968158415,12.1729976023052,21.4126755559143
"56099",12.285946109617,12.4761879374995,3.15491036408412,16.3063618995499,0,37.47218222285
"5610",670.812657585089,1154.8271459648,1634.24356859558,1214.82396151647,1221.10382198124,928.774802237783
"56100",0,0,1.57745518204206,1.35886349162916,7.60812350144073,0
"56102",4.9143784438468,3.11904698437488,7.88727591021031,9.51204444140411,4.56487410086444,10.7063377779572
"56103",50.781910586417,73.2976041328096,42.5912899151357,88.3261269558953,41.08386690778,62.4536370380834
"56104",16.3812614794893,37.4285638124985,59.9432969175984,24.4595428493248,58.5825509610936,32.1190133338715
"56105",1.63812614794893,0,0,2.71772698325832,4.56487410086444,1.78438962965953
"56106",27.8481445151319,43.6666577812483,52.0560210073881,57.0722666484246,32.7149310561951,69.5911955567215
"56107",131.869154909889,251.083282242178,153.01315265808,179.369980895049,111.078603121035,146.319949632081
"56108",3.27625229589787,1.55952349218744,3.15491036408412,4.07659047488747,3.80406175072037,6.24536370380834
"56109",0,9.35714095312464,9.46473109225237,4.07659047488747,18.2594964034578,1.78438962965953
"5611",2043.5623695663,3395.86240423815,3281.10677864749,2663.37244359315,3482.23812660942,2993.31360375385
"56110",1.63812614794893,4.67857047656232,3.15491036408412,8.15318094977495,6.84731115129666,6.24536370380834
"56111",16.3812614794893,16.3749966679681,15.7745518204206,47.5602222070205,22.8243705043222,33.903402963531
"56112",3.27625229589787,0,44.1687450971777,9.51204444140411,28.1500569553307,1.78438962965953
"56113",42.5912798466723,91.2321242929652,11.0421862742944,86.9672634642661,46.4095533587885,66.9146111122322
"56114",26.210018367183,41.3273725429671,31.5491036408412,46.2013587153914,35.7581804567714,50.8551044452965
"5612",703.575180544068,1168.86285739449,790.305046203073,1002.84125682232,801.896217051853,1099.18401187027
"56121",9.82875688769361,1.55952349218744,28.3941932767571,9.51204444140411,19.7811211037459,12.4907274076167
"56122",74.5347397316765,120.863070644527,145.12587674787,209.26497771089,100.427230219018,193.606274818059
"56123",114.668830356425,179.345201601556,47.3236554612619,175.293390420161,63.1474250619581,240.892600004036
"56124",62.2487936220595,71.7380806406222,64.6756624637245,77.455219022862,40.3230545576359,97.2492348164442
"56125",34.4006491069276,50.6845134960918,3.15491036408412,50.2779491902789,15.2162470028815,54.4238837046155
"56126",70.4394243618042,126.321402867183,37.8589243690095,169.857936453645,28.9108693054748,159.702871854528
"56127",128.592902613991,169.988060648431,47.3236554612619,210.62384120252,70.7555485633988,206.097002225675
"56128",85.1825596933446,226.130906367179,28.3941932767571,201.111796761115,24.3459952046103,216.803340003632
"56129",72.0775505097531,205.857100968742,151.435697476038,198.394069777857,112.600227821323,152.565313335889
"5613",40.1340906247489,24.1726141289053,0,8.15318094977495,3.80406175072037,8.92194814829763
"56130",4.09531536987234,13.2559496835932,115.154228289071,9.51204444140411,104.231291969738,0.892194814829763
"56131",0,1.55952349218744,1.57745518204206,1.35886349162916,7.60812350144073,8.02975333346787
"56132",1.63812614794893,6.23809396874976,4.73236554612619,10.8709079330333,1.52162470028815,6.24536370380834
